mountain_id,route_name,route_time,route_difficulty,start_point,ferata,height_diff,gear_summer,gear_winter
373,Aljažev dom v Vratih - Bivak pod Luknjo,1 h 45 min,lahka označena pot,Aljažev dom v Vratih (1015 m),,465,,
374,Koča na planini Stador - Kobilja glava,1 h 15 min,lahka označena pot,Koča na planini Stador (1050 m),,425,,"cepin, dereze"
374,Planina Lom - Kobilja glava,1 h 15 min,lahka neoznačena steza,Planina Lom (1090 m),,385,,"cepin, dereze"
375,Pod Debelo glavo - Planina Poljana,55 min,lahka neoznačena steza,Pod Debelo glavo (1200 m),,266,,"cepin, dereze"
375,Javorje - Planina Poljana (pot čez Glin),3 h 15 min,lahka neoznačena steza,Javorje (1050 m),,416,,"cepin, dereze"
375,Pod Debelo glavo - Planina Poljana (mimo lovske koče),1 h 10 min,lahka neoznačena steza,Pod Debelo glavo (1220 m),,246,,"cepin, dereze"
375,Vodel - Planina Poljana,1 h 15 min,lahka neoznačena steza,Vodel (1086 m),,380,,"cepin, dereze"
376,Mojstrana - Vrtaška planina,2 h,lahka označena pot,Mojstrana (675 m),,787,,"cepin, dereze"
376,Plaz Črlovec - Vrtaška planina,1 h 45 min,zahtevna neoznačena steza,Plaz Črlovec (920 m),,542,čelada,"čelada, cepin, dereze"
377,Planina Blato - Koča na Planini pri Jezeru,1 h,lahka označena pot,Planina Blato (1147 m),,306,,
377,Stara Fužina - Koča na Planini pri Jezeru,2 h 45 min,lahka označena pot,Stara Fužina (600 m),,853,,"cepin, dereze"
377,Planina Blato - Koča na Planini pri Jezeru (čez planino v Lazu),2 h 30 min,lahka označena pot,Planina Blato (1147 m),,306,,
377,Planina Blato - Koča na Planini pri Jezeru (strma pot),1 h,lahka označena pot,Planina Blato (1147 m),,306,,"cepin, dereze"
377,Stara Fužina - Koča na Planini pri Jezeru (mimo planine Vodični vrh),3 h 15 min,lahka označena pot,Stara Fužina (600 m),,853,,"cepin, dereze"
377,Koča pri Savici - Koča na Planini pri Jezeru (čez planino Viševnik),3 h 20 min,zahtevna označena pot,Koča pri Savici (653 m),,800,čelada,"čelada, cepin, dereze"
378,Koča na planini Stador - Jalovnik,1 h 30 min,lahka neoznačena steza,Koča na planini Stador (1050 m),,402,,"cepin, dereze"
378,Planina Lom - Jalovnik,1 h 30 min,lahka neoznačena steza,Planina Lom (1090 m),,362,,"cepin, dereze"
379,Korito / Coritis - Planina Kanin / Casera Canin (pot 642),2 h 30 min,lahka označena pot,Korito / Coritis (625 m),,825,,"cepin, dereze"
380,Krn - Planina Sleme,1 h 40 min,lahka označena pot,Krn (900 m),,548,,"cepin, dereze"
380,Planina Polog - Planina Sleme,2 h 45 min,lahka označena pot,Planina Polog (457 m),,991,,dereze
381,Planina Zajzera - Laghetto di Somdogna,1 h 15 min,lahka označena pot,Planina Zajzera (1004 m),,443,,
382,Mojstrana - Risnati rob (Polevec),2 h,lahko brezpotje,Mojstrana (670 m),,768,,"cepin, dereze"
382,Mojstrana - Risnati rob (Polevec) (čez pobočje Na tnalu),2 h 15 min,delno zahtevna neoznačena pot,Mojstrana (641 m),,797,čelada,"čelada, cepin, dereze"
383,Konec ceste na Pokljuki - Planina Konjščica,30 min,lahka označena pot,Konec ceste na Pokljuki (1340 m),,98,,
383,Rudno polje - Planina Konjščica,1 h,"lahka označena pot, lahka neoznačena steza",Rudno polje (1347 m),,91,,"cepin, dereze"
383,Uskovnica (Razpotje) - Planina Konjščica,1 h 5 min,lahka označena pot,Uskovnica (Razpotje) (1215 m),,223,,"cepin, dereze"
383,Uskovnica (Lom) - Planina Konjščica,1 h 25 min,lahka označena pot,Uskovnica (Lom) (1076 m),,362,,"cepin, dereze"
383,Srednja vas - Planina Konjščica (Za Ribnico),2 h 50 min,lahka označena pot,Srednja vas (583 m),,855,,"cepin, dereze"
384,Bele vode / Rio Bianco - Rifugio Brunner,1 h 15 min,lahka označena pot,Bele vode / Rio Bianco (989 m),,443,,"cepin, dereze"
385,Gozd Martuljek - Bivak pod Špikom (direktna pot),2 h,lahka označena pot,Gozd Martuljek (750 m),,674,,"cepin, dereze"
385,Gozd Martuljek - Bivak pod Špikom (ob reki),2 h,lahka označena pot,Gozd Martuljek (750 m),,674,čelada,"čelada, cepin, dereze"
386,Ukanc - Planina Zadnji Vogel (skozi Žagarjev graben),2 h 30 min,lahka označena pot,Ukanc (570 m),,843,,"cepin, dereze"
386,Ski hotel Vogel - Planina Zadnji Vogel,30 min,lahka označena pot,Ski hotel Vogel (1540 m),,127,,
387,Reklanska dolina - Planina Zgornja Gorjuda,2 h,zahtevna označena pot,Reklanska dolina (700 m),,704,čelada,"čelada, cepin, dereze"
388,Soča - Planina nad Sočo,2 h 30 min,lahka označena pot,Soča (500 m),,900,,"cepin, dereze"
389,Pod Luknjo - Planina Osredki,1 h 15 min,lahka označena pot,Pod Luknjo (950 m),,450,,
389,Polje - Planina Osredki,2 h 30 min,lahka označena pot,Polje (523 m),,877,,"cepin, dereze"
390,Dom v Lepeni - Krnsko jezero,2 h 20 min,lahka označena pot,Dom v Lepeni (700 m),,691,,"cepin, dereze"
390,Koča pri Savici - Krnsko jezero,5 h 5 min,lahka označena pot,Koča pri Savici (653 m),,738,,"cepin, dereze"
391,Mojstrana - Mali vrh (na Mežakli),1 h 50 min,lahko brezpotje,Mojstrana (670 m),,719,,"cepin, dereze"
391,Mojstrana - Mali vrh (na Mežakli) (čez pobočje Na tnalu),2 h 5 min,delno zahtevna neoznačena pot,Mojstrana (641 m),,748,čelada,"čelada, cepin, dereze"
392,Planina Zajzera - Rifugio Grego,1 h,lahka označena pot,Planina Zajzera (1004 m),,385,,
393,Zadnja Trenta (Flori) - Planina Zapotok,1 h 40 min,zahtevna označena pot,Zadnja Trenta (Flori) (962 m),,423,,"cepin, dereze"
394,Ribčev Laz - Planina Suha,2 h 30 min,lahka označena pot,Ribčev Laz (546 m),,839,,"cepin, dereze"
394,Javorje - Planina Suha,1 h,lahka označena pot,Javorje (1050 m),,335,,
394,Pod Debelo glavo - Planina Suha (mimo lovske koče),3 h 10 min,lahka neoznačena steza,Pod Debelo glavo (1220 m),,165,,"cepin, dereze"
394,Pod Debelo glavo - Planina Suha,2 h 55 min,lahka neoznačena steza,Pod Debelo glavo (1200 m),,185,,"cepin, dereze"
394,Vodel - Planina Suha,3 h 15 min,lahka neoznačena steza,Vodel (1086 m),,299,,"cepin, dereze"
395,Dom v Lepeni - Dom pri Krnskih jezerih,2 h,lahka označena pot,Dom v Lepeni (700 m),,685,,
395,Koča pri Savici - Dom pri Krnskih jezerih,5 h 20 min,lahka označena pot,Koča pri Savici (653 m),,732,,"cepin, dereze"
396,Koča na Gozdu - Tonkina koča na Vršiču,30 min,lahka označena pot,Koča na Gozdu (1226 m),,154,,
397,Belopeška jezera - Rifugio Zacchi,1 h 15 min,lahka označena pot,Belopeška jezera (929 m),,451,,
398,Planina Kuhinja - Planica (pod Krnom),1 h 20 min,lahko brezpotje,Planina Kuhinja (991 m),,385,,"cepin, dereze"
399,Šport hotel - Lipenšči hrib,45 min,lahko brezpotje,Šport hotel (1280 m),,95,,
400,Parkirišče nad Scuglielârsom  - Mali Karman / Monte Cuarnan (CAI 717 - 715),2 h 30 min,lahka označena pot,Parkirišče nad Scuglielârsom  (571 m),,801,,
401,Tolminske Ravne - Javor (nad Tolminskimi Ravnami),1 h 20 min,lahka neoznačena steza,Tolminske Ravne (924 m),,439,,"cepin, dereze"
401,Tolminska korita - Javor (nad Tolminskimi Ravnami) (skozi Tolminska korita in čez Tolminske Ravne),3 h 50 min,"delno zahtevna označena pot, lahka neoznačena steza",Tolminska korita (210 m),,1153,,"cepin, dereze"
401,Tolminska korita - Javor (nad Tolminskimi Ravnami) (čez Hudičev most in čez Tolminske Ravne),3 h 50 min,"delno zahtevna označena pot, lahka neoznačena steza",Tolminska korita (210 m),,1153,,"cepin, dereze"
401,Čadrg - Javor (nad Tolminskimi Ravnami),1 h 55 min,"delno zahtevna označena pot, lahka neoznačena steza",Čadrg (740 m),,623,,"cepin, dereze"
402,Krn - Mrzli vrh nad planino Pretovč,1 h 30 min,lahka označena pot,Krn (900 m),,459,svetilka,"cepin, dereze, svetilka"
402,Planina Polog - Mrzli vrh nad planino Pretovč,2 h 45 min,lahka označena pot,Planina Polog (457 m),,902,svetilka,"cepin, dereze, svetilka"
402,Zatolmin - Mrzli vrh nad planino Pretovč (čez Vodel na Mrzli vrh),3 h 30 min,lahka neoznačena steza,Zatolmin (300 m),,1059,svetilka,"cepin, dereze"
403,Ovčja vas / Valbruna - Planina Strehica,2 h,lahka označena pot,Ovčja vas / Valbruna (807 m),,552,,"cepin, dereze"
403,Naborjet / Malborghetto - Planina Strehica,2 h,lahka označena pot,Naborjet / Malborghetto (760 m),,599,,
404,Avsa - Mrzli vrh (na Matajurju),1 h 25 min,lahka neoznačena steza,Avsa (860 m),,498,,"cepin, dereze"
404,Avsa - Mrzli vrh (na Matajurju) (stara pot),1 h 25 min,lahka označena pot,Avsa (880 m),,478,,"cepin, dereze"
405,Planina Kuhinja - Planina Zaslap,1 h 5 min,"lahka označena pot, lahka neoznačena steza",Planina Kuhinja (991 m),,366,,"cepin, dereze"
406,Kosmačev preval - Črna gora,1 h 15 min,lahka neoznačena steza,Kosmačev preval (847 m),,503,,"cepin, dereze"
407,Ravne - Orožnova koča na planini za Liscem,1 h 45 min,lahka označena pot,Ravne (735 m),,611,,"cepin, dereze"
407,Bohinjska Bistrica - Orožnova koča na planini za Liscem,2 h 20 min,lahka označena pot,Bohinjska Bistrica (530 m),,816,,"cepin, dereze"
407,Ravne - Orožnova koča na planini za Liscem (po drči),1 h 50 min,lahka označena pot,Ravne (735 m),,611,,"cepin, dereze"
407,Polje - Orožnova koča na planini za Liscem,2 h 45 min,lahka označena pot,Polje (523 m),,823,,"cepin, dereze"
408,2. serpentina vršiške ceste - Škrbinjek,1 h,lahka neoznačena steza,2. serpentina vršiške ceste (930 m),,411,,"cepin, dereze"
409,Gozd Martuljek - Bivak Za Akom,2 h,zahtevna označena pot,Gozd Martuljek (750 m),,590,čelada,"čelada, komplet za samovarovanje, cepin, dereze"
410,Ravne - Planina Za Črno goro,1 h 40 min,lahka označena pot,Ravne (735 m),,605,,
410,Bohinjska Bistrica - Planina Za Črno goro,2 h 15 min,lahka označena pot,Bohinjska Bistrica (530 m),,810,,"cepin, dereze"
410,Bohinjsko sedlo - Planina Za Črno goro,3 h 20 min,lahka označena pot,Bohinjsko sedlo (1277 m),,63,,"cepin, dereze"
410,Vrh Bače - Planina Za Črno goro,1 h 30 min,lahka označena pot,Vrh Bače (1273 m),,67,,"cepin, dereze"
410,Petrovo Brdo - Planina Za Črno goro,3 h,lahka označena pot,Petrovo Brdo (803 m),,537,,"cepin, dereze"
410,Podbrdo - Planina Za Črno goro (čez Vrh Bače),3 h 45 min,lahka označena pot,Podbrdo (515 m),,825,,"cepin, dereze"
411,Zavrzelno - Planina Goričica,2 h,lahka označena pot,Zavrzelno (700 m),,636,,"cepin, dereze"
411,Cesta Bovec - B postaja (Čelo) - Planina Goričica,3 h,lahka označena pot,Cesta Bovec - B postaja (Čelo) (650 m),,686,,"cepin, dereze"
412,Radovna - Frčkova planina,2 h 10 min,lahka neoznačena steza,Radovna (695 m),,640,,dereze
413,Avsa - Srednji vrh (na Matajurju) (stara pot),1 h 20 min,lahka označena pot,Avsa (880 m),,440,,"cepin, dereze"
414,Kozji hrbet - Planina za Šavnikom,15 min,lahka neoznačena steza,Kozji hrbet (1290 m),,30,,
415,Planina Kuk - Koča na planini Razor,1 h,lahka označena pot,Planina Kuk (1150 m),,165,,
415,Tolminske Ravne - Koča na planini Razor (po mulatjeri),1 h 45 min,lahka označena pot,Tolminske Ravne (924 m),,391,,"cepin, dereze"
415,Tolminske Ravne - Koča na planini Razor (strma pot),1 h 15 min,zahtevna označena pot,Tolminske Ravne (924 m),,391,,"cepin, dereze"
415,Kneške Ravne - Koča na planini Razor,2 h 45 min,lahka neoznačena steza,Kneške Ravne (720 m),,595,čelada,"čelada, cepin, dereze"
415,Kneške Ravne (Prošček) - Koča na planini Razor,3 h 30 min,"lahka neoznačena steza, lahka označena pot",Kneške Ravne (Prošček) (754 m),,561,čelada,"čelada, cepin, dereze"
415,Podmelec (železniška postaja) - Koča na planini Razor (Pot po pobočju Jalovnika in Kobilje glave),5 h 20 min,"lahka neoznačena steza, lahka označena pot",Podmelec (železniška postaja) (230 m),,1085,,"cepin, dereze"
416,Trdnjava Kluže - Kota 1313,2 h 20 min,lahka označena pot,Trdnjava Kluže (532 m),,781,"čelada, svetilka","čelada, cepin, dereze, svetilka"
417,Zgornja Sorica - Koča na Soriški planini,1 h 15 min,lahka označena pot,Zgornja Sorica (950 m),,356,,
417,Bohinjsko sedlo - Koča na Soriški planini,5 min,lahka označena pot,Bohinjsko sedlo (1277 m),,29,,
417,Bohinjska Bistrica - Koča na Soriški planini,2 h 30 min,lahka označena pot,Bohinjska Bistrica (530 m),,776,,"cepin, dereze"
417,Nomenj - Koča na Soriški planini (čez planino Strmne),2 h 45 min,lahka neoznačena steza,Nomenj (490 m),,816,,"cepin, dereze"
418,Planina Polog - Planina Dobrenjščica,2 h 45 min,lahka označena pot,Planina Polog (457 m),,847,,"cepin, dereze"
418,Tolminske Ravne - Planina Dobrenjščica,3 h,zahtevna označena pot,Tolminske Ravne (924 m),,380,,"cepin, dereze"
419,Bavšica - Lovska koča Bala,1 h 50 min,lahka označena pot,Bavšica (698 m),,602,,"cepin, dereze"
420,Pri Mlinču - Mangartska planina,35 min,lahka označena pot,Pri Mlinču (1094 m),,201,,"cepin, dereze"
421,Koča pri Savici - Črno jezero (čez Komarčo),1 h 30 min,zahtevna označena pot,Koča pri Savici (653 m),,641,čelada,"čelada, cepin, dereze"
421,Koča pri  Savici - Črno jezero (čez Komno),3 h 45 min,lahka označena pot,Koča pri Savici (653 m),,641,,"cepin, dereze"
421,Planina Blato - Črno jezero,2 h 40 min,lahka označena pot,Planina Blato (1147 m),,147,,"cepin, dereze"
422,Šport hotel - Planina Zajavornik,40 min,lahka označena pot,Šport hotel (1280 m),,12,,
423,Rudno polje - Planina Zajamniki,1 h 20 min,lahka označena pot,Rudno polje (1347 m),,67,,
423,Parkirišče Uskovnica - Planina Zajamniki,1 h 30 min,lahka označena pot,Parkirišče Uskovnica (1090 m),,190,,
423,Zgornji Goreljek - Planina Zajamniki,2 h,lahka označena pot,Zgornji Goreljek (1279 m),,1,,
424,Petrovo Brdo - Vrh Bače,1 h 30 min,lahka označena pot,Petrovo Brdo (803 m),,470,,"cepin, dereze"
424,Bohinjsko sedlo - Vrh Bače,1 h 50 min,lahka označena pot,Bohinjsko sedlo (1277 m),,4,,"cepin, dereze"
424,Podbrdo - Vrh Bače,2 h 15 min,lahka označena pot,Podbrdo (515 m),,758,,"cepin, dereze"
425,Bled (Velika Zaka) - Rečiška planina,3 h 45 min,lahka označena pot,Bled (Velika Zaka) (480 m),,785,,"cepin, dereze"
425,Zatrnik - Rečiška planina,2 h 10 min,lahka neoznačena steza,Zatrnik (880 m),,385,,"cepin, dereze"
425,Planina Smrečica (Poglajnov rovt) - Rečiška planina,1 h 35 min,lahka neoznačena steza,Planina Smrečica (Poglajnov rovt) (1075 m),,190,,
425,Bohinjska Bela (sv. Marjeta) - Rečiška planina,3 h 30 min,lahka označena pot,Bohinjska Bela (sv. Marjeta) (468 m),,797,,"cepin, dereze"
426,Bohinjska Bela (Podklanec) - Galetovec (zahodna pot),2 h,lahka označena pot,Bohinjska Bela (Podklanec) (550 m),,715,,
426,Bohinjska Bela - Galetovec (čez Turn),2 h,lahka označena pot,Bohinjska Bela (480 m),,785,,
426,Konjska raven (Pokljuka) - Galetovec,50 min,lahka označena pot,Konjska raven (Pokljuka) (1220 m),,45,,
426,Brezje - Galetovec,2 h,lahka označena pot,Brezje (600 m),,665,,
426,Bohinjska Bela (Zgornja vas) - Galetovec (vzhodna pot (čez Iglico)),2 h 30 min,delno zahtevna označena pot,Bohinjska Bela (Zgornja vas) (500 m),,765,čelada,"čelada, cepin, dereze"
426,Zatrnik - Galetovec,2 h,lahka neoznačena steza,Zatrnik (880 m),,385,,"cepin, dereze"
426,Ilovec - Galetovec,25 min,lahka neoznačena steza,Ilovec (1162 m),,103,,
426,Bled (Velika Zaka) - Galetovec,3 h 35 min,lahka neoznačena steza,Bled (Velika Zaka) (480 m),,785,,"cepin, dereze"
426,Planina Smrečica (Poglajnov rovt) - Galetovec,2 h,lahka neoznačena steza,Planina Smrečica (Poglajnov rovt) (1075 m),,190,,
426,Poljšica pri Gorjah (Zatrata) - Galetovec (po pešpoti),2 h 35 min,lahka neoznačena steza,Poljšica pri Gorjah (Zatrata) (660 m),,605,,"cepin, dereze"
427,Zatrnik - Berjanca,1 h 35 min,lahka neoznačena steza,Zatrnik (880 m),,384,,"cepin, dereze"
427,Cesta na Pokljuko (deponija lesa GG Bled) - Berjanca,1 h,lahka neoznačena steza,Cesta na Pokljuko (deponija lesa GG Bled) (1210 m),,54,,
427,Bled (Velika Zaka) - Berjanca,3 h 10 min,lahka označena pot,Bled (Velika Zaka) (480 m),,784,,"cepin, dereze"
427,Bohinjska Bela (sv. Marjeta) - Berjanca,2 h 55 min,lahka označena pot,Bohinjska Bela (sv. Marjeta) (468 m),,796,,"cepin, dereze"
427,Planina Smrečica (Poglajnov rovt) - Berjanca,1 h,lahka neoznačena steza,Planina Smrečica (Poglajnov rovt) (1075 m),,189,,
428,Koprivnik v Bohinju - Zgornji Goreljek (Pokljuka) (mimo makete mlina na veter),1 h 30 min,lahka neoznačena steza,Koprivnik v Bohinju (971 m),,289,,
428,Bled (Velika Zaka) - Zgornji Goreljek (Pokljuka),5 h 45 min,lahka označena pot,Bled (Velika Zaka) (480 m),,780,,"cepin, dereze"
428,Zatrnik - Zgornji Goreljek (Pokljuka),4 h 10 min,lahka neoznačena steza,Zatrnik (880 m),,380,,"cepin, dereze"
428,Bohinjska Bela (sv. Marjeta) - Zgornji Goreljek (Pokljuka),5 h 30 min,lahka označena pot,Bohinjska Bela (sv. Marjeta) (468 m),,792,,"cepin, dereze"
428,Planina Smrečica (Poglajnov rovt) - Zgornji Goreljek (Pokljuka),3 h 35 min,lahka neoznačena steza,Planina Smrečica (Poglajnov rovt) (1075 m),,185,,
429,B Postaja - Planina Krnica,55 min,delno zahtevna označena pot,B Postaja (970 m),,282,čelada,"čelada, cepin, dereze"
429,Cesta Bovec - B postaja (Čelo) - Planina Krnica,2 h,lahka označena pot,Cesta Bovec - B postaja (Čelo) (650 m),,602,,"cepin, dereze"
429,B postaja Kaninske žičnice (Čelo) - Planina Krnica (spodnja pot),1 h 15 min,lahka označena pot,B postaja Kaninske žičnice (Čelo) (979 m),,273,,"cepin, dereze"
430,Planina Kuhinja - Planina Slapnik,45 min,lahka označena pot,Planina Kuhinja (991 m),,259,,"cepin, dereze"
431,Avsa - Idrska planina,1 h 10 min,lahka označena pot,Avsa (860 m),,390,,"cepin, dereze"
431,Avsa - Idrska planina (stara pot),1 h 25 min,lahka označena pot,Avsa (880 m),,370,,"cepin, dereze"
432,Stara Fužina - Planina Zgornja Grintovica,3 h,lahka neoznačena steza,Stara Fužina (600 m),,650,,
432,Planina Blato - Planina Zgornja Grintovica,1 h 30 min,lahka neoznačena steza,Planina Blato (1147 m),,103,,"cepin, dereze"
433,Zatrnik - Turn (nad Bohinjsko Belo),1 h 40 min,lahka neoznačena steza,Zatrnik (880 m),,369,,"cepin, dereze"
433,Bled (Velika Zaka) - Turn (nad Bohinjsko Belo),3 h 15 min,lahka neoznačena steza,Bled (Velika Zaka) (480 m),,769,,"cepin, dereze"
433,Konjska raven (Pokljuka) - Turn (nad Bohinjsko Belo),30 min,lahka neoznačena steza,Konjska raven (Pokljuka) (1220 m),,29,,
433,Planina Smrečica (Poglajnov rovt) - Turn (nad Bohinjsko Belo),1 h 40 min,lahka neoznačena steza,Planina Smrečica (Poglajnov rovt) (1075 m),,174,,
433,Ilovec - Turn (nad Bohinjsko Belo),40 min,lahka neoznačena steza,Ilovec (1162 m),,87,,
434,Spodnja Trenta - Planina Berebica,2 h,lahka neoznačena steza,Spodnja Trenta (574 m),,674,,
435,Lepena - Planina Zagreben,2 h 30 min,delno zahtevna neoznačena pot,Lepena (490 m),,750,,"cepin, dereze"
436,Konjska raven (Pokljuka) - Belska planina,15 min,lahka označena pot,Konjska raven (Pokljuka) (1220 m),,17,,
436,Zatrnik - Belska planina,1 h 55 min,lahka neoznačena steza,Zatrnik (880 m),,357,,"cepin, dereze"
436,Planina Smrečica (Poglajnov rovt) - Belska planina,1 h 55 min,lahka neoznačena steza,Planina Smrečica (Poglajnov rovt) (1075 m),,162,,
436,Bled (Velika Zaka) - Belska planina,3 h 30 min,lahka neoznačena steza,Bled (Velika Zaka) (480 m),,757,,"cepin, dereze"
437,NC Planica - Izvir Nadiže (po pešpoti),1 h 5 min,delno zahtevna označena pot,NC Planica (931 m),,301,čelada,"čelada, cepin, dereze"
438,Ravne - Planina Zgornji Kozjek,20 min,lahka neoznačena steza,Ravne (1177 m),,53,,"cepin, dereze"
439,Planina Kuhinja - Planina Leskovca (po cesti),40 min,lahka označena pot,Planina Kuhinja (991 m),,239,,
440,Mihov dom na Vršiču - Koča na Gozdu,45 min,lahka označena pot,Mihov dom na Vršiču (1085 m),,141,,
441,Kobarid - Bivak Hlek,2 h 15 min,lahka označena pot,Kobarid (234 m),,991,,"cepin, dereze"
441,Potoki - Bivak Hlek,2 h,lahka označena pot,Potoki (341 m),,884,,"cepin, dereze"
442,Koprivnik v Bohinju - Spodnji Goreljek (Pokljuka) (mimo makete mlina na veter),1 h 10 min,lahka neoznačena steza,Koprivnik v Bohinju (971 m),,251,,
443,Planina Kuhinja - Italijanska vojaška kapela na Planici,1 h,lahka označena pot,Planina Kuhinja (991 m),,229,,"cepin, dereze"
443,Drežnica - Italijanska vojaška kapela na Planici,2 h,lahka označena pot,Drežnica (553 m),,667,,"cepin, dereze"
444,Svino - Svinska planina,2 h 40 min,lahka označena pot,Svino (250 m),,964,,"cepin, dereze"
445,Planina Smrečica (Poglajnov rovt) - Grajska planina (Ribšca),2 h,lahka neoznačena steza,Planina Smrečica (Poglajnov rovt) (1075 m),,135,,
445,Bled (Velika Zaka) - Grajska planina (Ribšca),4 h 10 min,lahka označena pot,Bled (Velika Zaka) (480 m),,730,,"cepin, dereze"
445,Zatrnik - Grajska planina (Ribšca),2 h 35 min,lahka neoznačena steza,Zatrnik (880 m),,330,,"cepin, dereze"
445,Bohinjska Bela (sv. Marjeta) - Grajska planina (Ribšca),3 h 55 min,lahka označena pot,Bohinjska Bela (sv. Marjeta) (468 m),,742,,"cepin, dereze"
446,Podmežakla (Jesenice) - Škrbina (Mežakla) (čez Zakop),1 h 40 min,lahka označena pot,Podmežakla (Jesenice) (580 m),,630,,"cepin, dereze"
446,Podmežakla (Jesenice) - Škrbina (Mežakla) (ob daljnovodu),1 h 40 min,zahtevno brezpotje,Podmežakla (Jesenice) (580 m),,630,čelada,"čelada, cepin, dereze"
447,Drežniške Ravne - Planina Zaprikraj (po cesti),1 h 15 min,lahka označena pot,Drežniške Ravne (750 m),,458,,
448,Drežniške Ravne - Planina Zapleč,1 h 10 min,lahka označena pot,Drežniške Ravne (750 m),,451,,
449,Bled (Velika Zaka) - Lovska koča Mali Vokel,3 h,lahka označena pot,Bled (Velika Zaka) (480 m),,713,,"cepin, dereze"
449,Zatrnik - Lovska koča Mali Vokel,1 h 25 min,lahka neoznačena steza,Zatrnik (880 m),,313,,"cepin, dereze"
449,Bohinjska Bela (sv. Marjeta) - Lovska koča Mali Vokel,2 h 45 min,lahka označena pot,Bohinjska Bela (sv. Marjeta) (468 m),,725,,"cepin, dereze"
449,Planina Smrečica (Poglajnov rovt) - Lovska koča Mali Vokel,50 min,lahka neoznačena steza,Planina Smrečica (Poglajnov rovt) (1075 m),,118,,
450,Petrovo Brdo - Lovčev bivak Pri Koucah,1 h,lahka označena pot,Petrovo Brdo (803 m),,389,,"cepin, dereze"
450,Podbrdo - Lovčev bivak Pri Koucah,1 h 55 min,lahka označena pot,Podbrdo (508 m),,684,,"cepin, dereze"
451,Rekarjev rovt - Police,45 min,lahka neoznačena steza,Rekarjev rovt (940 m),,244,,"cepin, dereze"
452,Bavšica - Planina Bala,1 h 30 min,lahka označena pot,Bavšica (698 m),,483,,
453,Stara Fužina - Planina Spodnja Grintovica,2 h 45 min,lahka označena pot,Stara Fužina (600 m),,575,,
453,Planina Blato - Planina Spodnja Grintovica,1 h 45 min,lahka neoznačena steza,Planina Blato (1147 m),,28,,"cepin, dereze"
454,Ilovec - Planina Ilovec,10 min,lahka neoznačena steza,Ilovec (1162 m),,8,,
455,Krn - Planina Pretovč,1 h,lahka označena pot,Krn (900 m),,260,,"cepin, dereze"
455,Planina Polog - Planina Pretovč,2 h 15 min,lahka označena pot,Planina Polog (457 m),,703,,dereze
456,Drežnica - Bivak na Črniku,1 h 45 min,lahka označena pot,Drežnica (553 m),,607,,
457,Rudno polje - Koča na Uskovnici,50 min,lahka označena pot,Rudno polje (1347 m),,193,,
457,Srednja vas - Koča na Uskovnici (čez Lom),1 h 40 min,lahka označena pot,Srednja vas (583 m),,571,,
457,Uskovnica (Razpotje) - Koča na Uskovnici,20 min,lahka označena pot,Uskovnica (Razpotje) (1215 m),,61,,
457,Srednja vas - Koča na Uskovnici (Za Ribnico),1 h 40 min,lahka označena pot,Srednja vas (583 m),,571,,"cepin, dereze"
457,Stara Fužina - Koča na Uskovnici (čez planino Blatce),2 h,lahka označena pot,Stara Fužina (600 m),,554,,"cepin, dereze"
457,Stara Fužina - Koča na Uskovnici (skozi Voje),3 h,lahka označena pot,Stara Fužina (600 m),,554,,"cepin, dereze"
457,Uskovnica (Lom) - Koča na Uskovnici,15 min,lahka označena pot,Uskovnica (Lom) (1076 m),,78,,
458,Gozd Martuljek - Zgornji Martuljkov slap (ob reki in mimo koče),1 h 45 min,zahtevna označena pot,Gozd Martuljek (750 m),,400,čelada,"čelada, cepin, dereze"
458,Gozd Martuljek - Zgornji Martuljkov slap (po kolovozu),1 h 40 min,zahtevna označena pot,Gozd Martuljek (750 m),,400,čelada,"čelada, cepin, dereze"
459,Planina Blato - Planina Blato (krožna pot po Fužinskih planinah),7 h,"lahka označena pot, lahka neoznačena steza",Planina Blato (1147 m),,0,,"cepin, dereze"
460,Bled (Velika Zaka) - Gozdarska koča Mali Vokel,2 h 50 min,lahka označena pot,Bled (Velika Zaka) (480 m),,665,,"cepin, dereze"
460,Zatrnik - Gozdarska koča Mali Vokel,1 h 15 min,lahka neoznačena steza,Zatrnik (880 m),,265,,"cepin, dereze"
460,Bohinjska Bela (sv. Marjeta) - Gozdarska koča Mali Vokel,2 h 35 min,lahka označena pot,Bohinjska Bela (sv. Marjeta) (468 m),,677,,"cepin, dereze"
461,Zadnja Trenta (Flori) - Zapotoški slapovi,1 h 20 min,delno zahtevna neoznačena pot,Zadnja Trenta (Flori) (962 m),,178,,"cepin, dereze"
462,Planina Polog - Planina Medrja,1 h 50 min,lahka označena pot,Planina Polog (457 m),,676,,dereze
463,Podmežakla (Jesenice) - Snežna jama na Mežakli (čez Zakop in Planski vrh),2 h 30 min,lahka označena pot,Podmežakla (Jesenice) (580 m),,550,"čelada, svetilka","čelada, cepin, dereze, svetilka"
464,Mihov dom na Vršiču - Ruska kapelica,20 min,lahka označena pot,Mihov dom na Vršiču (1085 m),,45,,
465,Kranjska Gora - Bedančev dom,50 min,lahka označena pot,Kranjska Gora (810 m),,306,,
466,Drežniške Ravne - Slap Curk,45 min,zahtevna označena pot,Drežniške Ravne (750 m),,365,,"cepin, dereze"
